DATE,name,station,tmax,tmin,rolling_3_tmax,rolling_3_tmin,month_avg_tmax,day_avg_tmax,month_avg_tmin,day_avg_tmin,target
1970-06-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,63,78.33333333333333,64.33333333333333,77.22222222222223,77.0,62.888888888888886,63.0,81.0
1970-06-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,58,77.0,61.666666666666664,77.35714285714286,81.0,62.714285714285715,58.0,80.0
1970-06-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,59,79.33333333333333,60.0,77.44827586206897,80.0,62.58620689655172,59.0,88.0
1970-06-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,68,83.0,61.666666666666664,77.8,88.0,62.766666666666666,68.0,88.0
1970-07-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,70,85.33333333333333,65.66666666666667,88.0,88.0,70.0,70.0,71.0
1970-07-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,67,82.33333333333333,68.33333333333333,79.5,71.0,68.5,67.0,77.0
1970-07-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,67,78.66666666666667,68.0,78.66666666666667,77.0,68.0,67.0,81.0
1970-07-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,69,76.33333333333333,67.66666666666667,79.25,81.0,68.25,69.0,81.0
1970-07-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,71,79.66666666666667,69.0,79.6,81.0,68.8,71.0,82.0
1970-07-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,66,81.33333333333333,68.66666666666667,80.0,82.0,68.33333333333333,66.0,87.0
1970-07-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,67,83.33333333333333,68.0,81.0,87.0,68.14285714285714,67.0,83.0
1970-07-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,66,84.0,66.33333333333333,81.25,83.0,67.875,66.0,81.0
1970-07-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,67,83.66666666666667,66.66666666666667,81.22222222222223,81.0,67.77777777777777,67.0,80.0
1970-07-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,70,81.33333333333333,67.66666666666667,81.1,80.0,68.0,70.0,86.0
1970-07-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,71,82.33333333333333,69.33333333333333,81.54545454545455,86.0,68.27272727272727,71.0,90.0
1970-07-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,90,71,85.33333333333333,70.66666666666667,82.25,90.0,68.5,71.0,85.0
1970-07-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,69,87.0,70.33333333333333,82.46153846153847,85.0,68.53846153846153,69.0,80.0
1970-07-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,68,85.0,69.33333333333333,82.28571428571429,80.0,68.5,68.0,78.0
1970-07-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,71,81.0,69.33333333333333,82.0,78.0,68.66666666666667,71.0,90.0
1970-07-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,90,71,82.66666666666667,70.0,82.5,90.0,68.8125,71.0,89.0
1970-07-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,89,68,85.66666666666667,70.0,82.88235294117646,89.0,68.76470588235294,68.0,93.0
1970-07-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,93,70,90.66666666666667,69.66666666666667,83.44444444444444,93.0,68.83333333333333,70.0,86.0
1970-07-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,71,89.33333333333333,69.66666666666667,83.57894736842105,86.0,68.94736842105263,71.0,84.0
1970-07-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,84,71,87.66666666666667,70.66666666666667,83.6,84.0,69.05,71.0,83.0
1970-07-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,65,84.33333333333333,69.0,83.57142857142857,83.0,68.85714285714286,65.0,80.0
1970-07-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,68,82.33333333333333,68.0,83.4090909090909,80.0,68.81818181818181,68.0,84.0
1970-07-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,84,69,82.33333333333333,67.33333333333333,83.43478260869566,84.0,68.82608695652173,69.0,87.0
1970-07-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,70,83.66666666666667,69.0,83.58333333333333,87.0,68.875,70.0,85.0
1970-07-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,72,85.33333333333333,70.33333333333333,83.64,85.0,69.0,72.0,82.0
1970-07-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,72,84.66666666666667,71.33333333333333,83.57692307692308,82.0,69.11538461538461,72.0,88.0
1970-07-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,71,85.0,71.66666666666667,83.74074074074075,88.0,69.18518518518519,71.0,87.0
1970-07-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,71,85.66666666666667,71.33333333333333,83.85714285714286,87.0,69.25,71.0,90.0
1970-07-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,90,74,88.33333333333333,72.0,84.06896551724138,90.0,69.41379310344827,74.0,87.0
1970-07-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,73,88.0,72.66666666666667,84.16666666666667,87.0,69.53333333333333,73.0,88.0
1970-07-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,74,88.33333333333333,73.66666666666667,84.29032258064517,88.0,69.6774193548387,74.0,88.0
1970-08-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,75,87.66666666666667,74.0,88.0,88.0,75.0,75.0,93.0
1970-08-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,93,75,89.66666666666667,74.66666666666667,90.5,93.0,75.0,75.0,89.0
1970-08-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,89,74,90.0,74.66666666666667,90.0,89.0,74.66666666666667,74.0,85.0
1970-08-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,68,89.0,72.33333333333333,88.75,85.0,73.0,68.0,80.0
1970-08-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,65,84.66666666666667,69.0,87.0,80.0,71.4,65.0,85.0
1970-08-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,63,83.33333333333333,65.33333333333333,86.66666666666667,85.0,70.0,63.0,86.0
1970-08-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,70,83.66666666666667,66.0,86.57142857142857,86.0,70.0,70.0,88.0
1970-08-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,70,86.33333333333333,67.66666666666667,86.75,88.0,70.0,70.0,88.0
1970-08-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,68,87.33333333333333,69.33333333333333,86.88888888888889,88.0,69.77777777777777,68.0,86.0
1970-08-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,68,87.33333333333333,68.66666666666667,86.8,86.0,69.6,68.0,83.0
1970-08-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,68,85.66666666666667,68.0,86.45454545454545,83.0,69.45454545454545,68.0,92.0
1970-08-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,92,71,87.0,69.0,86.91666666666667,92.0,69.58333333333333,71.0,91.0
1970-08-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,72,88.66666666666667,70.33333333333333,87.23076923076923,91.0,69.76923076923077,72.0,92.0
1970-08-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,92,72,91.66666666666667,71.66666666666667,87.57142857142857,92.0,69.92857142857143,72.0,86.0
1970-08-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,73,89.66666666666667,72.33333333333333,87.46666666666667,86.0,70.13333333333334,73.0,92.0
1970-08-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,92,74,90.0,73.0,87.75,92.0,70.375,74.0,85.0
1970-08-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,73,87.66666666666667,73.33333333333333,87.58823529411765,85.0,70.52941176470588,73.0,87.0
1970-08-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,69,88.0,72.0,87.55555555555556,87.0,70.44444444444444,69.0,84.0
1970-08-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,84,63,85.33333333333333,68.33333333333333,87.36842105263158,84.0,70.05263157894737,63.0,81.0
1970-08-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,71,84.0,67.66666666666667,87.05,81.0,70.1,71.0,86.0
1970-08-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,72,83.66666666666667,68.66666666666667,87.0,86.0,70.19047619047619,72.0,80.0
1970-08-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,64,82.33333333333333,69.0,86.68181818181819,80.0,69.9090909090909,64.0,78.0
1970-08-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,71,81.33333333333333,69.0,86.30434782608695,78.0,69.95652173913044,71.0,80.0
1970-08-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,64,79.33333333333333,66.33333333333333,86.04166666666667,80.0,69.70833333333333,64.0,81.0
1970-08-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,62,79.66666666666667,65.66666666666667,85.84,81.0,69.4,62.0,81.0
1970-08-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,67,80.66666666666667,64.33333333333333,85.65384615384616,81.0,69.3076923076923,67.0,91.0
1970-08-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,69,84.33333333333333,66.0,85.85185185185185,91.0,69.29629629629629,69.0,85.0
1970-08-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,68,85.66666666666667,68.0,85.82142857142857,85.0,69.25,68.0,87.0
1970-08-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,75,87.66666666666667,70.66666666666667,85.86206896551724,87.0,69.44827586206897,75.0,78.0
1970-08-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,68,83.33333333333333,70.33333333333333,85.6,78.0,69.4,68.0,80.0
1970-08-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,65,81.66666666666667,69.33333333333333,85.41935483870968,80.0,69.25806451612904,65.0,74.0
1970-09-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,58,77.33333333333333,63.666666666666664,74.0,74.0,58.0,58.0,77.0
1970-09-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,60,77.0,61.0,75.5,77.0,59.0,60.0,76.0
1970-09-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,63,75.66666666666667,60.333333333333336,75.66666666666667,76.0,60.333333333333336,63.0,91.0
1970-09-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,72,81.33333333333333,65.0,79.5,91.0,63.25,72.0,89.0
1970-09-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,89,70,85.33333333333333,68.33333333333333,81.4,89.0,64.6,70.0,79.0
1970-09-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,65,86.33333333333333,69.0,81.0,79.0,64.66666666666667,65.0,77.0
1970-09-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,60,81.66666666666667,65.0,80.42857142857143,77.0,64.0,60.0,70.0
1970-09-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,60,75.33333333333333,61.666666666666664,79.125,70.0,63.5,60.0,71.0
1970-09-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,66,72.66666666666667,62.0,78.22222222222223,71.0,63.77777777777778,66.0,79.0
1970-09-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,69,73.33333333333333,65.0,78.3,79.0,64.3,69.0,75.0
1970-09-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,63,75.0,66.0,78.0,75.0,64.18181818181819,63.0,76.0
1970-09-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,56,76.66666666666667,62.666666666666664,77.83333333333333,76.0,63.5,56.0,75.0
1970-09-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,54,75.33333333333333,57.666666666666664,77.61538461538461,75.0,62.76923076923077,54.0,80.0
1970-09-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,59,77.0,56.333333333333336,77.78571428571429,80.0,62.5,59.0,80.0
1970-09-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,58,78.33333333333333,57.0,77.93333333333334,80.0,62.2,58.0,88.0
1970-09-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,61,82.66666666666667,59.333333333333336,78.5625,88.0,62.125,61.0,72.0
1970-09-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,57,80.0,58.666666666666664,78.17647058823529,72.0,61.8235294117647,57.0,75.0
1970-09-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,67,78.33333333333333,61.666666666666664,78.0,75.0,62.111111111111114,67.0,76.0
1970-09-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,61,74.33333333333333,61.666666666666664,77.89473684210526,76.0,62.05263157894737,61.0,74.0
1970-09-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,56,75.0,61.333333333333336,77.7,74.0,61.75,56.0,78.0
1970-09-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,64,76.0,60.333333333333336,77.71428571428571,78.0,61.857142857142854,64.0,86.0
1970-09-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,69,79.33333333333333,63.0,78.0909090909091,86.0,62.18181818181818,69.0,90.0
1970-09-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,90,72,84.66666666666667,68.33333333333333,78.6086956521739,90.0,62.608695652173914,72.0,88.0
1970-09-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,71,88.0,70.66666666666667,79.0,88.0,62.958333333333336,71.0,82.0
1970-09-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,71,86.66666666666667,71.33333333333333,79.12,82.0,63.28,71.0,87.0
1970-09-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,73,85.66666666666667,71.66666666666667,79.42307692307692,87.0,63.65384615384615,73.0,82.0
1970-09-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,57,83.66666666666667,67.0,79.51851851851852,82.0,63.407407407407405,57.0,64.0
1970-09-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,54,77.66666666666667,61.333333333333336,78.96428571428571,64.0,63.07142857142857,54.0,61.0
1970-09-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,50,69.0,53.666666666666664,78.34482758620689,61.0,62.62068965517241,50.0,63.0
1970-09-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,47,62.666666666666664,50.333333333333336,77.83333333333333,63.0,62.1,47.0,67.0
1970-10-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,49,63.666666666666664,48.666666666666664,67.0,67.0,49.0,49.0,70.0
1970-10-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,49,66.66666666666667,48.333333333333336,68.5,70.0,49.0,49.0,74.0
1970-10-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,60,70.33333333333333,52.666666666666664,70.33333333333333,74.0,52.666666666666664,60.0,65.0
1970-10-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,65,54,69.66666666666667,54.333333333333336,69.0,65.0,53.0,54.0,66.0
1970-10-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,66,50,68.33333333333333,54.666666666666664,68.4,66.0,52.4,50.0,69.0
1970-10-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,69,47,66.66666666666667,50.333333333333336,68.5,69.0,51.5,47.0,72.0
1970-10-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,57,69.0,51.333333333333336,69.0,72.0,52.285714285714285,57.0,74.0
1970-10-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,59,71.66666666666667,54.333333333333336,69.625,74.0,53.125,59.0,73.0
1970-10-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,56,73.0,57.333333333333336,70.0,73.0,53.44444444444444,56.0,75.0
1970-10-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,56,74.0,57.0,70.5,75.0,53.7,56.0,71.0
1970-10-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,60,73.0,57.333333333333336,70.54545454545455,71.0,54.27272727272727,60.0,70.0
1970-10-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,60,72.0,58.666666666666664,70.5,70.0,54.75,60.0,68.0
1970-10-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,68,62,69.66666666666667,60.666666666666664,70.3076923076923,68.0,55.30769230769231,62.0,75.0
1970-10-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,75,65,71.0,62.333333333333336,70.64285714285714,75.0,56.0,65.0,74.0
1970-10-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,63,72.33333333333333,63.333333333333336,70.86666666666666,74.0,56.46666666666667,63.0,63.0
1970-10-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,44,70.66666666666667,57.333333333333336,70.375,63.0,55.6875,44.0,48.0
1970-10-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,48,38,61.666666666666664,48.333333333333336,69.05882352941177,48.0,54.64705882352941,38.0,66.0
1970-10-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,66,41,59.0,41.0,68.88888888888889,66.0,53.888888888888886,41.0,64.0
1970-10-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,41,59.333333333333336,40.0,68.63157894736842,64.0,53.21052631578947,41.0,62.0
1970-10-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,38,64.0,40.0,68.3,62.0,52.45,38.0,66.0
1970-10-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,66,52,64.0,43.666666666666664,68.19047619047619,66.0,52.42857142857143,52.0,67.0
1970-10-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,60,65.0,50.0,68.13636363636364,67.0,52.77272727272727,60.0,72.0
1970-10-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,62,68.33333333333333,58.0,68.30434782608695,72.0,53.17391304347826,62.0,72.0
1970-10-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,58,70.33333333333333,60.0,68.45833333333333,72.0,53.375,58.0,62.0
1970-10-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,54,68.66666666666667,58.0,68.2,62.0,53.4,54.0,58.0
1970-10-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,50,64.0,54.0,67.8076923076923,58.0,53.26923076923077,50.0,51.0
1970-10-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,51,37,57.0,47.0,67.18518518518519,51.0,52.666666666666664,37.0,54.0
1970-10-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,35,54.333333333333336,40.666666666666664,66.71428571428571,54.0,52.035714285714285,35.0,60.0
1970-10-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,34,55.0,35.333333333333336,66.48275862068965,60.0,51.41379310344828,34.0,57.0
1970-10-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,39,57.0,36.0,66.16666666666667,57.0,51.0,39.0,57.0
1970-10-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,40,58.0,37.666666666666664,65.87096774193549,57.0,50.645161290322584,40.0,63.0
1970-11-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,47,59.0,42.0,63.0,63.0,47.0,47.0,62.0
1970-11-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,49,60.666666666666664,45.333333333333336,62.5,62.0,48.0,49.0,64.0
1970-11-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,48,63.0,48.0,63.0,64.0,48.0,48.0,59.0
1970-11-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,48,61.666666666666664,48.333333333333336,62.0,59.0,48.0,48.0,54.0
1970-11-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,43,59.0,46.333333333333336,60.4,54.0,47.0,43.0,55.0
1970-11-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,41,56.0,44.0,59.5,55.0,46.0,41.0,61.0
1970-11-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,45,56.666666666666664,43.0,59.714285714285715,61.0,45.857142857142854,45.0,59.0
1970-11-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,42,58.333333333333336,42.666666666666664,59.625,59.0,45.375,42.0,56.0
1970-11-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,39,58.666666666666664,42.0,59.22222222222222,56.0,44.666666666666664,39.0,62.0
1970-11-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,53,59.0,44.666666666666664,59.5,62.0,45.5,53.0,63.0
1970-11-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,57,60.333333333333336,49.666666666666664,59.81818181818182,63.0,46.54545454545455,57.0,58.0
1970-11-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,54,61.0,54.666666666666664,59.666666666666664,58.0,47.166666666666664,54.0,54.0
1970-11-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,47,58.333333333333336,52.666666666666664,59.23076923076923,54.0,47.15384615384615,47.0,57.0
1970-11-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,50,56.333333333333336,50.333333333333336,59.07142857142857,57.0,47.357142857142854,50.0,52.0
1970-11-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,52,49,54.333333333333336,48.666666666666664,58.6,52.0,47.46666666666667,49.0,49.0
1970-11-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,49,38,52.666666666666664,45.666666666666664,58.0,49.0,46.875,38.0,48.0
1970-11-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,48,35,49.666666666666664,40.666666666666664,57.411764705882355,48.0,46.1764705882353,35.0,51.0
1970-11-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,51,33,49.333333333333336,35.333333333333336,57.05555555555556,51.0,45.44444444444444,33.0,58.0
1970-11-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,46,52.333333333333336,38.0,57.10526315789474,58.0,45.473684210526315,46.0,57.0
1970-11-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,44,55.333333333333336,41.0,57.1,57.0,45.4,44.0,55.0
1970-11-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,45,56.666666666666664,45.0,57.0,55.0,45.38095238095238,45.0,56.0
1970-11-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,40,56.0,43.0,56.95454545454545,56.0,45.13636363636363,40.0,56.0
1970-11-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,26,55.666666666666664,37.0,56.91304347826087,56.0,44.30434782608695,26.0,35.0
1970-11-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,35,23,49.0,29.666666666666668,56.0,35.0,43.416666666666664,23.0,37.0
1970-11-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,37,27,42.666666666666664,25.333333333333332,55.24,37.0,42.76,27.0,46.0
1970-11-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,46,30,39.333333333333336,26.666666666666668,54.88461538461539,46.0,42.26923076923077,30.0,52.0
1970-11-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,52,43,45.0,33.333333333333336,54.77777777777778,52.0,42.2962962962963,43.0,55.0
1970-11-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,43,51.0,38.666666666666664,54.785714285714285,55.0,42.32142857142857,43.0,49.0
1970-11-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,49,43,52.0,43.0,54.58620689655172,49.0,42.3448275862069,43.0,59.0
1970-11-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,43,54.333333333333336,43.0,54.733333333333334,59.0,42.36666666666667,43.0,51.0
1970-12-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,51,35,53.0,40.333333333333336,51.0,51.0,35.0,35.0,60.0
1970-12-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,48,56.666666666666664,42.0,55.5,60.0,41.5,48.0,60.0
1970-12-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,42,57.0,41.666666666666664,57.0,60.0,41.666666666666664,42.0,59.0
